tweet_id,created_at,text,in_response_to_tweet_id
1969190,Tue Oct 31 15:09:33 +0000 2017,@sprintcare @116447 I sent you all a DM with my phone number.I can not dial out and it's frustrating. I have been a long standing customer for over a decade.,1969193
1969263,Tue Oct 31 15:59:12 +0000 2017,@sprintcare Same device. iPhone 7Plus. It happens all around. Indoors as well if I’m not connected to WiFi.,1969262
1969266,Tue Oct 31 17:41:19 +0000 2017,@sprintcare Will do! Thanks.,1969265
1969701,Mon Oct 30 18:20:11 +0000 2017,@sprintcare This is what is said every month. Yet nothing is done.,1969702
1969841,Tue Oct 31 17:01:18 +0000 2017,@sprintcare Then why give me a delivery date of 10/30 On the order confirmation? That’s kinda crappy.,1969840
1969845,Tue Oct 31 17:07:07 +0000 2017,@sprintcare I get that. Maybe don’t let your system put an estimated delivery date on the confirmation email if you know you can’t deliver for a week. https://t.co/DFLzspJJ4O,1969843
1969848,Tue Oct 31 17:11:17 +0000 2017,@sprintcare Will it ship on 11/1 for 11/3 delivery?,1969847
1969849,Tue Oct 31 17:10:40 +0000 2017,@sprintcare Thank you. Most straight forward answer I’ve heard. Wish I wouldn’t have gotten an email saying delivery on 10/30.,1969847
1970179,Tue Oct 31 16:37:12 +0000 2017,@sprintcare I preordered the iPhones x and says I should be getting it by nov 3 but still haven’t got any shipping info ?,1970180
1970547,Tue Oct 31 18:42:34 +0000 2017,@sprintcare Thanks,1970546
1970548,Tue Oct 31 17:50:15 +0000 2017,@sprintcare Will the phone come unlock ? Will i get stuck with a 2 year contract if i get this deal?,1970550
1970647,Wed Nov 01 00:48:31 +0000 2017,@sprintcare My entire Family is about to Blow Sprint out the water via social media y'all wanna play games ok,1970646
1970648,Wed Nov 01 00:47:16 +0000 2017,@sprintcare I'm going to single handedly shut this company down!!!!,1970646
1970649,Wed Nov 01 00:45:08 +0000 2017,@sprintcare I’m on now with sprint right now getting run around bullshit!!!,1970646
1970756,Wed Nov 01 01:09:43 +0000 2017,@sprintcare @115714 Yes,1970755
1970757,Wed Nov 01 00:54:40 +0000 2017,@sprintcare @115714 There.,1970759
17808,Wed Nov 01 11:29:01 +0000 2017,"@sprintcare @119942 Do NOT switch to #Sprint. Search twitter and see all the complaints. I bought out my contract and switched. It was that bad
 
#ThankMeLater",17807
1972776,Wed Nov 01 10:51:00 +0000 2017,@sprintcare I send u DM via @sprintcare,1972775
1972777,Wed Nov 01 11:24:36 +0000 2017,@sprintcare @121555 They will give you the runaround #SwitchFromSprint #ThankMeLater,1972775
30670,Wed Nov 01 11:23:27 +0000 2017,"@sprintcare @122753 #dontDoIt
#SwitchFromSprint",30669
1973545,Sun Oct 29 23:23:32 +0000 2017,"@sprintcare No, I will not follow you. And I prefer the response to be public.",1973549
1973550,Sun Oct 29 23:11:20 +0000 2017,@sprintcare I would not. It’s done. I don’t appreciate the cutesy smiley face. I was in desperate need of service when I had car issues. @115714 failed,1973551
1974009,Wed Nov 01 14:00:14 +0000 2017,"@sprintcare @398581 as if the ""chat"" feature gets you anywhere. they haven't been any more informative than what we know already.",1184633
1974348,Wed Nov 01 14:02:57 +0000 2017,@sprintcare @584685 https://t.co/whRj0xC0sI is saying 11/3 for me and the link you shared is saying 11/14. what gives?,1974349
1974356,Wed Nov 01 14:49:39 +0000 2017,@sprintcare Been like this for hours,1974355
1974450,Wed Oct 18 18:00:58 +0000 2017,@sprintcare My down speed fluctuates between 1 and 10 literally all day.,1974449
1974455,Wed Oct 18 18:05:38 +0000 2017,"@sprintcare First, you can suck my ass, then you can help @554459 he's the one dealing with your garbage :')",1974454
1974456,Thu Oct 19 02:24:44 +0000 2017,@sprintcare @584711 install a booster in my phone so i get great service that truly is a 1% difference than verizon as you advertise.,1974454
1974458,Wed Oct 18 18:00:27 +0000 2017,@sprintcare Just replying to @584713  tweet about @115714 providing tablets and phones to @74167 HS student. Will Charter Schools be included.,1974457
1974823,Wed Nov 01 15:21:53 +0000 2017,@sprintcare Dm sent,1974822
1975554,Wed Nov 01 16:44:46 +0000 2017,@sprintcare @116447 Do You know how many times I hear “sorry” that doesn’t solve the cs and service provided by @115714,1975553
1975562,Wed Nov 01 16:41:08 +0000 2017,@sprintcare You all say one thing when signing up &amp;then the bill says something totally different 🤦🏾‍♀️been with sprint for 6yeara I’m TIRED of the bs,1975561
1976214,Wed Nov 01 19:15:31 +0000 2017,@sprintcare im at school n my service sucks i think u should die,1976213
1976217,Wed Nov 01 22:40:31 +0000 2017,@sprintcare no,1976216
1976385,Wed Nov 01 19:06:42 +0000 2017,"@sprintcare Yeah, the whole United States",1976384
1976496,Sun Oct 29 02:14:05 +0000 2017,@sprintcare Yes,1976495
1976504,Mon Oct 30 19:01:41 +0000 2017,@sprintcare I am available now. EST,1976503
1976682,Wed Nov 01 18:41:37 +0000 2017,@sprintcare If I go in the store they can do that promotion for me,1976681
1976683,Wed Nov 01 18:38:29 +0000 2017,@sprintcare Don’t anybody wit sprint,1976684
1976693,Wed Nov 01 18:44:30 +0000 2017,@sprintcare @116447 Fell free to reach out. I've had to settle for now and am interested if you all will actually stand on your promises. So far you haven't,1976692
1976696,Wed Nov 01 19:15:23 +0000 2017,@sprintcare @116447 DM to @sprintcare as I'm not allowed to DM @116447. Go figure....,1976695
1977044,Sun Oct 29 03:28:33 +0000 2017,@sprintcare @585452 I think this person is just saying they're stuck in your giant hole of shit customer service.,1977043
1977297,Wed Nov 01 20:06:53 +0000 2017,"@sprintcare @585531  go to @115725, because @115714 is the worse phone company.",1977296
1977874,Tue Oct 31 17:50:22 +0000 2017,"@sprintcare no because I was told by sprint customer service that I didn't have to, that's why I switched. apparently I was lied to when I called",1977876
1977877,Tue Oct 31 16:39:11 +0000 2017,@sprintcare I was told in February  since I was leasing my phones that there was no fees that would have to be paid if i switched to another carrier,1977878
1977879,Tue Oct 31 16:29:30 +0000 2017,@sprintcare it's asking me to switch back to sprint &amp; I'm not doing that.,1977880
1977882,Tue Oct 31 15:56:36 +0000 2017,@sprintcare I haven't. what bothers me so much is that I'm being denied getting a school loan because of this,1977883
1977886,Tue Oct 31 18:07:26 +0000 2017,@sprintcare Just sent the DM with the info you asked for,1977885
1977887,Tue Oct 31 18:17:34 +0000 2017,"@sprintcare I'm having the same issue, your service is such trash",1977885
1978456,Tue Oct 31 19:01:19 +0000 2017,@sprintcare So like it’s been processed and waiting for ups for two days so... what are we waiting for lol,1978455
1979001,Tue Oct 31 20:57:09 +0000 2017,@sprintcare Sounds good.  Was not expecting it till Friday anyway,1979000
1979002,Tue Oct 31 19:31:52 +0000 2017,@sprintcare Received an email this morning from Sprint stating phone was ready for pick up in the store.,1979004
1979005,Tue Oct 31 19:24:09 +0000 2017,@sprintcare So why the email?,1979006
1979063,Tue Oct 31 21:30:13 +0000 2017,@sprintcare I check the status of my order everyday it still says ready for UPS,1979062
1979064,Tue Oct 31 19:39:38 +0000 2017,@sprintcare Are the IPhone X’s not being delivered until Friday? I had a email saying there was October 30th delivery and was disappointed when the UPS man didn’t arrive yesterday,1979066
1979173,Tue Oct 31 20:05:35 +0000 2017,@sprintcare I want this taken off my bill I did not agree to buy this plan and pay $15 a month and I will not pay an etf for a plan I didn’t ask for,1979175
1979676,Wed Nov 01 18:03:30 +0000 2017,"@sprintcare I've tried sending you direct messages for over a month, now, and you've been ignoring me, but I'll send you another. 1 more chance.",1979675
1979681,Tue Oct 31 20:24:57 +0000 2017,@sprintcare The X.,1979684
1979955,Tue Oct 31 21:11:05 +0000 2017,@sprintcare I have and can’t seem to get a clear answer,1979954
1979985,Tue Oct 31 21:37:19 +0000 2017,"@sprintcare ok, thank you",1979984
1979986,Tue Oct 31 20:46:09 +0000 2017,@sprintcare I just sent a dm,1979988
1979990,Tue Oct 31 20:22:01 +0000 2017,"@sprintcare that would be fine, thank you",1977875
1981073,Wed Nov 01 00:43:30 +0000 2017,@sprintcare Plus my texts won’t send at all and get them an hour later.    AND snap won’t even work. What if homegirl is tryna make moves. Smh,1981072
1981074,Wed Nov 01 00:40:49 +0000 2017,"@sprintcare First off, I had to connect to my dunkin’s WiFi to tweet this. Second, ever since the power outage your service has been non existent",1981072
1981725,Thu Nov 02 17:50:21 +0000 2017,"@sprintcare Glad to hear that, what kind of rebate will be given to the people who are still paying for service they aren't currently receiving?",1981724
1983570,Wed Nov 01 22:54:36 +0000 2017,@sprintcare Indoors and outdoors . Data. 3 Days,1409273
1983677,Thu Nov 02 21:39:26 +0000 2017,"@sprintcare In order for me not to curse you out, I need you to stop mentioning me",1414053
1983858,Thu Nov 02 01:19:54 +0000 2017,@sprintcare @587213 how about replying so everyone can see and learn?,1983857
1412832,Thu Nov 02 01:22:51 +0000 2017,"@sprintcare My service has been slow, non dependable, and out right just bad for the past two weeks. 
I have never had any complaints or problems before",1412831
1985544,Thu Nov 02 05:37:24 +0000 2017,"@sprintcare That’s what we are missing ALL over USA (50 states), a fast &amp; consistent HOME BROADBAND. This is the best time for @115714 to offer it soon!",1985543
1985545,Thu Nov 02 05:39:29 +0000 2017,"@sprintcare In just 3 years,y’all can beat @115911 &amp; many cable companies in subscribers count IF u can offer a “fixed wireless home broadband” soon.TY",1985543
1985546,Thu Nov 02 05:33:09 +0000 2017,"@sprintcare I don’t have service with U, as we just want U to put a fixed wireless broadband all over USA. U don’t need to merge with @115911.Please!TY",1985543
1985547,Thu Nov 02 05:35:01 +0000 2017,@sprintcare Tell it to @28345 @116447 to offer a “FIXED WIRELESS HOME BROADBAND” with NO CAP all over USA &amp; u don’t need anymore @115911. Tx,1985543
1987313,Sun Nov 26 11:01:25 +0000 2017,@sprintcare Numerous locations.,1987312
1988460,Thu Nov 02 13:03:42 +0000 2017,@sprintcare @116447 I will try but I've been sending DM's for 24 hours with no help,1988462
1988496,Thu Nov 02 13:19:43 +0000 2017,@sprintcare I am authorized user on account but it's not in my name.  Do believe email on acct is mine. 5368 is my number and I can rch text,1988495
1989351,Thu Nov 02 15:12:14 +0000 2017,"@sprintcare Y, cómo hacés para conseguir el otro teléfono? Si lo que quiéres es agregar la linea?",1989350
1989573,Thu Nov 02 14:46:52 +0000 2017,@sprintcare I have done that. But since YOU all cancelled my first order just wondering if i’ll get my order by tomorrow???,1989572
1365786,Thu Nov 02 14:30:38 +0000 2017,@sprintcare Wondering if you could help?? Wondering when my pre order will ship??,1365776
1990802,Fri Nov 03 01:56:33 +0000 2017,"@sprintcare I’m sorry ""not delivered""",1990801
1990803,Fri Nov 03 01:55:49 +0000 2017,"@sprintcare ""Not sent""",1990801
1990804,Fri Nov 03 01:55:35 +0000 2017,@sprintcare Error message—&gt; ! (In red),1990801
1990999,Fri Nov 03 03:30:02 +0000 2017,@sprintcare @402505 Employee from brooklawn nj store stole my phone instead of returning it now the company is not making good and finding my phone smh,1990998
1991669,Fri Nov 03 05:08:50 +0000 2017,"@sprintcare Already did but I get the same results witch is the 14 but People preorder it on the 28,29,30 and they get their phone on release day.",1991668
1992374,Fri Nov 03 09:32:45 +0000 2017,@sprintcare Oh I’m sorry this is part of the problem. Turn of your automated service. I’m DONE talking to YOU. Got that?,1992373
1993176,Fri Nov 03 14:35:41 +0000 2017,@sprintcare I have already called customer service 7 times and you have done nothing to help...,1543755
1993219,Fri Nov 03 16:52:16 +0000 2017,@sprintcare No stores in my area has them in stock. What type is BS is this? #smh,1993218
1500171,Fri Nov 03 14:37:23 +0000 2017,"@sprintcare Wow, that's a great idea! Call to make an appointment to ""pre-order"" a device that won't arrive for a month!",1500170
1995898,Tue Nov 07 01:24:41 +0000 2017,@sprintcare @523007 I think you need some props. I received Friday just like ordered. Great job. Thanks Sprint,1730921
1996016,Wed Oct 18 19:24:48 +0000 2017,@sprintcare That will be all. Have a nice day!,1996015
1996017,Wed Oct 18 19:20:49 +0000 2017,@sprintcare Oh ok. Thank you for your prompt response and attention. I will wait patiently.,1996019
1996025,Thu Oct 19 20:12:59 +0000 2017,"@sprintcare Aug 2017, followed up. Not closed, still billed. Sept 4 2017, not closed. Opened Case #180327791...Assures it should close...",1996024
1996026,Thu Oct 19 19:47:40 +0000 2017,@sprintcare Cancelled iPhone 4 line in Jan 2014. Found out in June 2017 I’ve still been billed on it. Told it will be closed &amp; refunded...,1996024
1996027,Thu Oct 19 20:15:52 +0000 2017,"@sprintcare Oct 17, still not closed.  Was told she is closing it and I still need to be billed till 11/2. Rep can’t find notes &amp; case#...",1996024
1996032,Thu Oct 19 20:52:33 +0000 2017,@sprintcare feel free to send the link. I have to tell the full story the story here because it (cont) https://t.co/AbVnOEX4CG,1996031
1996062,Wed Oct 18 19:19:18 +0000 2017,@sprintcare Sorry you can’t. You can’t fix my poor service. Others have tried,1996061
1996066,Wed Oct 18 19:23:00 +0000 2017,@sprintcare Wont charge with cord or on wireless pad,1996065
1996070,Wed Oct 18 20:20:03 +0000 2017,@sprintcare Ok will do.,1996069
1996423,Sat Nov 04 01:29:17 +0000 2017,@sprintcare DM sent thank you,1996422
1996424,Sat Nov 11 20:07:09 +0000 2017,"@sprintcare No reply, any luck?",1996422
1996427,Tue Nov 14 04:36:06 +0000 2017,"@sprintcare Sent you a DM.  It would be great if you could check, thank you",1996426
1996765,Thu Nov 02 05:18:44 +0000 2017,@sprintcare @115714 Help! 😒,1985149
1998750,Thu Nov 02 19:51:13 +0000 2017,@sprintcare Nooooo! Even though I preorder the phone on the 27 but didn’t get processes until the 28. I guess I have to wait till the 14.,1998749
228794,Wed Oct 18 20:38:35 +0000 2017,@sprintcare That’s fine. I am continually being punished because you failed to protect me and my account from falling victim to fraud. #LeaveSprint,228793
1998961,Wed Oct 18 20:41:51 +0000 2017,"@sprintcare I thought it only took 3 months, because you care so much that your fraud dept works only 6 hours a day #LeaveSprint",1998960
1998988,Wed Oct 18 19:32:29 +0000 2017,@sprintcare I would love better service,1998987
1999130,Thu Nov 02 20:36:59 +0000 2017,"@sprintcare I’d like to trade it for either the 8 plus or X possible, but I’ll DM",1458384
1999628,Thu Nov 02 22:28:43 +0000 2017,@sprintcare DM sent.,1999627
2000010,Fri Nov 10 02:07:17 +0000 2017,@sprintcare this tweet took so long to post that by the time it did I forgot i was mad at yall,2000009
2000193,Sat Nov 04 21:57:54 +0000 2017,@sprintcare 2/ When I asked to have information about the plan emailed to me (including my eligibility for it and its features),2000192
2000194,Sat Nov 04 21:59:01 +0000 2017,@sprintcare 3/ they were unable to provide that. When I upgraded my phone 3 years ago things went incredibly smoothly. What's going on with Sprint???,2000192
2000195,Sat Nov 04 21:57:05 +0000 2017,"@sprintcare 1/ I've sent a DM. Adding to my frustration, I just spent an hour and a half on the phone with CustCare who said I could move to a $55 plan",2000192
2000240,Thu Nov 02 23:30:33 +0000 2017,"@sprintcare Like I said, I am who I say I am. I can verify any info via email, no problem. What difference does it make? Either way, it’s still me.",2000239
2000243,Thu Nov 02 23:49:57 +0000 2017,@sprintcare I’m speaking to Sprint Chat right now on the website. The forum would be my next best option if I can’t do it via chat.,2000242
2000241,Thu Nov 02 23:27:12 +0000 2017,@sprintcare Ugh nevermind. At this point I’d rather just switch providers. I am who I say I am. I have no reason to lie.,2000244
2000245,Thu Nov 02 23:25:05 +0000 2017,@sprintcare Preferably by email if possible? I can’t accept phone calls.,2000246
2001929,Wed Oct 18 19:59:17 +0000 2017,@sprintcare I need to be reimbursed money from previous bills because I wasn't getting service during Hurricane Irma and my service is still terrible,2001928
2002247,Fri Nov 03 21:53:52 +0000 2017,"@sprintcare Done and done, KJ.",2002246
2003083,Fri Nov 03 23:25:50 +0000 2017,@sprintcare been there. done that.,2003082
2003328,Sat Nov 04 00:05:07 +0000 2017,@sprintcare Thank you. However I just off the phone with a sprint specialist and my phone is now acticated. Thanks! :),2003327
2004874,Tue Nov 07 14:54:19 +0000 2017,"@sprintcare Nooo, I said I had an AMAZING experience! And that I couldn’t say enough GOOD things about him! :)",2004873
1849629,Wed Oct 18 21:22:27 +0000 2017,@sprintcare This is what I  get and if I put the @115911 SIM card it says invalid SIM card https://t.co/TGRbdSGSI4,1849628
2006137,Thu Oct 19 07:00:23 +0000 2017,@sprintcare @593253 She never has service my guy,2006136
2006139,Wed Oct 18 20:24:25 +0000 2017,@sprintcare @115714 Done,1981790
2006419,Sat Nov 04 11:09:02 +0000 2017,@sprintcare Well I seen his order and it specifically said $30 activation fee waived.,2006418
2006422,Sat Nov 04 11:14:17 +0000 2017,@sprintcare Well he’s on the iPhone forever plan like me. So I’m not understanding,2006421
2007797,Sat Nov 04 15:18:14 +0000 2017,@sprintcare It’s been happening for about 3 weeks. And no it’s everyone.,2007796
2008112,Sat Nov 04 15:53:05 +0000 2017,"@sprintcare Its been happening since I got Sprint. I’m the only one in my family with Sprint, but my friend/neighbor has the same problems",2008113
2008114,Sat Nov 04 15:53:55 +0000 2017,"@sprintcare It isn’t just where I live either, it just gets worse in the other cities around where I live",2008113
1579373,Sat Nov 04 19:00:21 +0000 2017,@sprintcare @116447 Also the improvements have to be at the TMobile Level. Rapid expansion is needed. It shouldn't take 1+yrs to get a permit for site upgrades.,1579372
1584891,Sat Nov 04 20:44:58 +0000 2017,@sprintcare Your corporate stores and phone customer service keep directing me to each other for support.,1584890
2010251,Wed Jun 28 20:57:43 +0000 2017,@sprintcare I have. A lot. Nothing has changed.,2010250
2010338,Sun Nov 05 03:54:46 +0000 2017,@sprintcare @115714 Heres a screenshot of the email I got/transcript of chat proceeding where u can see I didnt ask &amp; wasnt told anything was changing https://t.co/Jbg88lMRQM,2010337
2017144,Sun Nov 05 21:51:56 +0000 2017,@sprintcare @116447 So the customer who pays doesn’t count #sprintsucks even more Don’t buy iPhone X on Sprint no customer service only want y r money,2017143
2017321,Sun Nov 05 22:34:11 +0000 2017,@sprintcare Sent a private message.,2017320
2017809,Wed Nov 08 00:22:53 +0000 2017,"@sprintcare Yes I did, can i order online? Next closest store 45 minutes one way. :(",2017808
2017812,Wed Nov 08 00:32:50 +0000 2017,@sprintcare Website says go to nearest sprint store...arrgh. where exactly can you order. This is just getting more frustrating.,2017811
2017814,Wed Nov 08 01:01:36 +0000 2017,@sprintcare Can you not see the other tweets? Really? Send me exact link to order sim card. Plz,2017813
1585619,Sat Nov 04 20:58:51 +0000 2017,"@sprintcare It's fine when I insert it. But when the Best Buy guy tried to activate it over the phone it was apparently ""incompatible""",1585618
2018991,Sat Oct 07 19:59:02 +0000 2017,@sprintcare Following.,2018990
2019658,Sun Nov 05 00:47:22 +0000 2017,@sprintcare @116447 we had sprint for 17 years and y'all can't ever do shit for me !,2019657
2019922,Sun Nov 05 23:31:42 +0000 2017,@sprintcare @597326 Bigger screen?! Overclocked processor?!😂,2019921
2019923,Mon Nov 06 22:03:21 +0000 2017,"@sprintcare @597326 Been searching online and comparing both the V30 and V30+, they seem to have the same specs except storage wise.",2019921
2019924,Thu Nov 09 00:22:10 +0000 2017,@sprintcare @597326 @sprintcare is peddling those #AlternativeFacts,2019921
2019925,Mon Nov 13 03:04:50 +0000 2017,@sprintcare @597326 Lol they don't know what's their talking about. The v30+ is 128gb the v30 is 64gb. Only difference,2019921
1654789,Mon Nov 06 02:32:26 +0000 2017,@sprintcare @116447 I was able to DM to get a call back.,1654788
2021106,Mon Nov 06 02:16:14 +0000 2017,@sprintcare I left you guys in June. Wish this type of customer service was available then.,1646464
2021195,Wed Oct 18 22:13:54 +0000 2017,@sprintcare Come on bro give me a sneak peek.,2021194
2023152,Sun Nov 26 11:08:12 +0000 2017,"@sprintcare Pues es verdad,,",2023153
1680415,Mon Nov 06 15:43:41 +0000 2017,@sprintcare I'm having a hard time finding what I'm looking for. Do you have a direct link to the article?,1680414
2026154,Mon Nov 06 17:51:22 +0000 2017,@sprintcare What is Blackberry SOC?,2026153
2026707,Wed Oct 18 21:29:43 +0000 2017,"@sprintcare Nah no DMs, your service is garbage and you know it...",2026706
2026711,Wed Oct 18 21:37:06 +0000 2017,"@sprintcare Thanks, but I just want to add a GB of data this month only, because I've already used the 3GB on my plan.",2026710
2026791,Mon Nov 06 20:50:29 +0000 2017,"@sprintcare Thank you. We need it on all devices, like it was before the decision  to invest in wi-fi calling.",2026790
2026795,Mon Nov 06 18:55:49 +0000 2017,@sprintcare iPhone 7 Plus !,2026794
2028894,Thu Nov 09 02:41:45 +0000 2017,@sprintcare It’s been resolved. I had to get a new phone.,1644266
2029049,Sun Nov 05 23:23:19 +0000 2017,@sprintcare I sent 1,2029048
2029539,Wed Oct 18 21:43:55 +0000 2017,@sprintcare Yes..  Talking with verizon to compare rates,2029538
2029541,Wed Oct 18 21:45:42 +0000 2017,@sprintcare Ok,2029540
2029985,Tue Nov 07 06:43:49 +0000 2017,@sprintcare I’m not gonna DM yal shit. Yal are the ONLY provider who does not have 4G network. My bill is high as shit &amp; my Service is TERRIBLE.,2029984
2029988,Tue Nov 07 06:56:49 +0000 2017,@sprintcare It’s not a coverage issue. It’s a WHOLE issue. And the rep Angie i was just chatting with is missing a few screws. GOOD GOD.,2029987
2029990,Tue Nov 07 07:13:55 +0000 2017,@sprintcare Idk what KT stands for but it should be DH.,2029989
1734133,Tue Nov 07 13:11:47 +0000 2017,@sprintcare From your end because regardless you get paid. You should make it more accessible to learn instead of hidden in the abyss of my lease,1734132
1734134,Mon Nov 27 00:13:22 +0000 2017,"@sprintcare @523674 Sprint is just thieves,stealing all my money for the past 2 years..leaving with my 3 lines next month",1734132
2031527,Tue Nov 07 13:55:02 +0000 2017,@sprintcare Bout 3 weeks. Soon as i upgrade some shit the service wanna act up,2031526
2031881,Wed Oct 18 21:59:52 +0000 2017,@sprintcare I shall,2031880
2032063,Tue Nov 07 15:08:02 +0000 2017,@sprintcare i’m gonna kms,2032062
2032552,Tue Nov 07 15:54:52 +0000 2017,@sprintcare Not Good Enough! https://t.co/YtFODKJKS1,2032551
1749199,Tue Nov 07 16:52:21 +0000 2017,@sprintcare I just DM,1749198
2032685,Tue Nov 07 17:35:57 +0000 2017,@sprintcare I've already went through these steps. They don't know what to do. Many people had this issue and it never got resolved so they left sprint,2032684
2032686,Tue Nov 07 17:36:44 +0000 2017,@sprintcare I shouldn't have to get a new phone because of an issue Sprint doesn't even know how to fix. I will be looking into verizon,2032684
2033081,Tue Nov 07 16:36:24 +0000 2017,"@sprintcare tengo toda la paciencia del mundo, pero no me cobres por el servicio q no me han dado",2033080
2034879,Wed Oct 18 22:21:12 +0000 2017,"@sprintcare @418400 Right so you only ""care"" when it's a celebrity",1274776
2035030,Tue Nov 07 17:45:54 +0000 2017,@sprintcare That's how much you care because I already hit follow,2035029
2035031,Tue Nov 07 17:20:28 +0000 2017,@sprintcare Seriously! Wow followers are more important than customers!! Way to go @115714,2035032
2035686,Tue Nov 07 19:14:05 +0000 2017,@sprintcare lmfao I don't have trash ass sprint foh,2035685
2035777,Thu Nov 09 15:03:16 +0000 2017,@sprintcare The store manager currently has an investigation in place to deal with all the problems. There are a multitude of issues at this point.,2035776
1758508,Tue Nov 07 19:54:09 +0000 2017,@sprintcare I️ guess I️ haven’t paid attention since it wasn’t relevant to me until now like,1758507
2036376,Mon Nov 06 22:54:59 +0000 2017,@sprintcare Give me a $25-$50 inconvenience credit for this crappy service I’m receiving or go away 🙄,1706479
2036941,Tue Nov 07 00:29:11 +0000 2017,@sprintcare I did,2036940
2037764,Wed Oct 18 23:03:37 +0000 2017,@sprintcare Kay 30 minutes later... I'm done sprint. https://t.co/TAHXjqjdrC,1850670
1737284,Tue Nov 07 09:52:40 +0000 2017,@sprintcare There is nothing you can do . You guys want to keep us stuck paying for phones and when we what to pay it off you give a different solution,1737282
1737285,Tue Nov 07 09:53:23 +0000 2017,@sprintcare No necessary the best. You want to pay for a device? Well if you do you gonna have to pay for the other one too,1737282
2038227,Thu Oct 05 10:18:14 +0000 2017,@sprintcare 07017 parkway dr West,2038226
2039576,Tue Nov 07 20:36:19 +0000 2017,@sprintcare I already said chat was unable to assist. Postal mail as the only other option in 2017. Quite...backwards.,1762723
2040686,Thu Oct 19 19:21:26 +0000 2017,@sprintcare Can I dm you the situation,2040685
2042711,Wed Oct 04 18:46:09 +0000 2017,@sprintcare @166618 Sprint was absolutely awful with customer service when I was with them. Their Twitter team is the only one who ever accomplish anything.,2042710
2042781,Wed Oct 04 16:17:42 +0000 2017,@sprintcare Try now,189219
2042984,Wed Oct 18 22:50:30 +0000 2017,@sprintcare A better cheaper plan and more options,2042983
2042986,Wed Oct 18 23:04:37 +0000 2017,@sprintcare ok I did,2042985
2042990,Wed Oct 18 22:52:54 +0000 2017,@sprintcare No thank you. Talking to two reps tonight is enough. Are you guys in the Philippines too?! 😡,2042989
2042993,Thu Oct 19 01:18:50 +0000 2017,@sprintcare No thank you. There’s nothing to resolve—I just have to keep an eye on my statements. Have a nice night!,2042992
2043992,Wed Oct 04 23:48:52 +0000 2017,@sprintcare My internet and iMessage isn't working,2043991
2044047,Wed Oct 04 23:06:04 +0000 2017,"@sprintcare @116447 Guys, that’s why I need to unlock my iPhone. Sprint got no service in my neighborhood.",2044046
2044048,Wed Oct 04 23:07:09 +0000 2017,"@sprintcare @116447 I don’t eant to cancel, but I need to comunicate. We’ve suffer a hurricane and your company has not been up tontje challenge.",2044046
2044049,Wed Oct 04 22:17:02 +0000 2017,@sprintcare @116447 Call me now.,2044050
2044074,Wed Oct 04 05:37:21 +0000 2017,@sprintcare Hi yes I would like to hear about the benefits of switching to @115725 since you’re poser spokesman knows a lot about them.,2044075
201799,Wed Oct 04 03:30:13 +0000 2017,@sprintcare @116447 Ok,201798
2045890,Thu Oct 05 00:32:58 +0000 2017,@sprintcare i just need to speak with a supervisor about TEP,2045889
2045891,Thu Oct 05 00:29:47 +0000 2017,@sprintcare yall suck ass . like ive litterally been on hold for a hour &amp; 1minutes now. about to cancel service cause this is ridiculous.,2045892
2046159,Wed Oct 04 21:35:55 +0000 2017,"@sprintcare Unless Sprint's twitter folks have more power than supervisors, I don't see that being a productive conversation tbh.",2046158
2046191,Wed Oct 04 21:08:37 +0000 2017,@sprintcare In the store,2046190
2046206,Wed Oct 04 21:54:48 +0000 2017,@sprintcare The update fixes a ton of bugs that could help increase the sales of the phone and decrease the return rate @134202,2046205
2046209,Wed Oct 04 22:15:53 +0000 2017,@sprintcare @605144,2046208
2046225,Wed Oct 04 22:29:06 +0000 2017,@sprintcare Done,2046224
2046242,Thu Oct 05 15:05:16 +0000 2017,@sprintcare @605140 Yes bruh it’s happening to all of us I got sprint too and it’s slow as fuck sometimes,2046189
2046245,Wed Oct 04 21:12:36 +0000 2017,"@sprintcare @605156 They suck, plus this account can never fix anything",2046244
2046452,Thu Oct 05 01:54:01 +0000 2017,"@sprintcare @568317 Hi Sprint, my employer needs me to get this patch on my phone so I can protect my info and company info. When is patch coming? #blueborne",2046453
2046528,Sun Oct 08 15:48:59 +0000 2017,@sprintcare @605242 Should not be any time limit no more 2 ur contracts I have been fighting for this to be gone angry long time customer,2046527
2046530,Sun Oct 08 22:17:43 +0000 2017,"@sprintcare @605243 Just wait for them to be acquired by tmobile, sprint is no good",2046529
2046454,Tue Sep 19 18:28:32 +0000 2017,@sprintcare Nothing there about it. #BlueBorne is a major security issue and customers are reliant on Sprint to release the fix. https://t.co/jupkMB1eWr,2046453
2047606,Thu Oct 05 03:10:13 +0000 2017,@sprintcare Still not a single mention on the community page nor newsroom.,2047605
2047686,Tue Oct 03 01:47:09 +0000 2017,@sprintcare @116447 So far I haven't received any help. Contact anytime during the day.,2047685
2047710,Sun Sep 10 08:40:05 +0000 2017,"@sprintcare No, we switched to Verizon and get service everywhere!",2047709
2048442,Thu Oct 05 15:27:51 +0000 2017,@sprintcare Woooo finally got a date after weeks of trying to figure it out! I know about the + and super excited about it.,2048441
2048473,Thu Oct 05 15:29:38 +0000 2017,@sprintcare I did waiting for a response,2048472
2048532,Thu Oct 05 17:19:09 +0000 2017,@sprintcare A number to call and talk to a person would help.,251854
