tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
813551,"@sprintcare No, came back home.. they said all setup has been done and phone should be working in 10 minutes.. its already 90 minutes...",DEVICE_OR_UPGRADE,@sprintcare Said you would be calling back in 10 minutes 15 minutes ago! #SpintisTranphobic #Repsneeddiversitytraining,"@265431 My apologies, I will be glad to give you the number.",0.4263,"@265431 My apologies, I will be glad to give you the number. Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
141655,"@sprintcare I did DM, it sucks to feel that but I have to vent and give all diligence to making the best choice which seems to be leaving sprint",BILLING_CHARGES,@sprintcare I did dm you,"@440167 Can you send us a DM with the specifics, Gabe? We'd love to address it for you. -CDE",0.4702,"@440167 Can you send us a DM with the specifics, Gabe? We'd love to address it for you. -CDE Please verify the specific account details before sending.",ESCALATE,Customer frustration: sucks,2,4,ACCEPTABLE,Weak acknowledgement/help
1662391,"@sprintcare Sprint support was top notch at every stage, still very happy.",CUSTOMER_SERVICE,@sprintcare the sprint support under the SecureMessage twitter app stopped responding.,"@529923 Hi there! Please send us a Direct Message, so that we can further assist you. -KC",0.4097,"@529923 Hi there! Please send us a Direct Message, so that we can further assist you. -KC Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
967095,@sprintcare 4 agents have hung up on me ... I think it's very unprofessional,CUSTOMER_SERVICE,@sprintcare Your agents are way to slow to respond.,@796633 Please refer back to your secure chat . A agent will join you shortly. -KY,0.4459,@796633 Please refer back to your secure chat . A agent will join you shortly. -KY Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1609764,@sprintcare @494201 Seems there's an outage. I'm on 1X on both iPad and iPhone.,DEVICE_OR_UPGRADE,"@sprintcare That's not how you spell ""Iphone""...","Lot's of people are loving the Moto Z2 Camera!  #sprintcommunity
https://t.co/4KGCEk38XZ",0.3368,"Lot's of people are loving the Moto Z2 Camera!  #sprintcommunity
https://t.co/4KGCEk38XZ Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1404974,@sprintcare Ok.. your the last agent I will be talking to,CUSTOMER_SERVICE,@sprintcare Ok,"@116169 Hi there! We saw your Tweet and we would like to help. Please send us a Direct Message, so that we can further assist you. - JL https://t.co/rMApsV8PQY",0.6457,"@116169 Hi there! We saw your Tweet and we would like to help. Please send us a Direct Message, so that we can further assist you. - JL https://t.co/rMApsV8PQY",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1067322,@sprintcare Nope,OTHER,@sprintcare Nope!,@383761 Hey are u having issues? -KY,1.0,@383761 Hey are u having issues? -KY,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
716389,@sprintcare yessir i did! i was told they couldnt give them out for free anymore.,OTHER,"@sprintcare I did, they told me to call someone else at 866-789-8292","@135139 If you are currently working with a rep via online chat, please inform them of the nature of cancellation and they can assist. -Felicia R",0.4132,"@135139 If you are currently working with a rep via online chat, please inform them of the nature of cancellation and they can assist. -Felicia R Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
251232,@sprintcare Going to reset network again now,NETWORK_COVERAGE,@sprintcare too much going on,@490077 Hey! Hope you’re doing well today. How can we help? - AP,0.5043,@490077 Hey! Hope you’re doing well today. How can we help? - AP,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
944629,@sprintcare @116447 No resolution.,OTHER,@sprintcare @116447 Still no resolution,@432160 Give us a moment to review your concerns. Team @116447,1.0,@432160 Give us a moment to review your concerns. Team @116447,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
251862,"@sprintcare DM Sent, but at this point you can't ""FIX"" this. I want it ALL cancelled. I've wasted WAY too much time on this. @115714 @sprintcare #Sprint",DM_OR_FOLLOW_UP,@sprintcare dm sent,@453042 Thank you for providing us with this information! Please DM us so we can provide you with details about your service. - AM,0.3984,@453042 Thank you for providing us with this information! Please DM us so we can provide you with details about your service. - AM Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
174752,@sprintcare I'm so sorry meant to send this comment to someone else again so so sorry,OTHER,@sprintcare No you are not sorry,@524444 We are sorry about that.,0.6859,@524444 We are sorry about that.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1691333,"@sprintcare After identifying me, the assistant manager looked at my phone and, before checking out anything about my account, looked at me with a stern facial expression and said you're going to pay us for that phone.  I grabbed my phones and told him I was not going to work with him.",DEVICE_OR_UPGRADE,"@sprintcare After identifying me, the assistant manager looked at my phone and, before checking out anything about my account, looked at me with a stern facial expression and said you're going to pay us for that phone.  I grabbed my phones and told him I was not going to work with him.","@513422 Hi, please feel free to reach out when available. We would be happy to look into the options available to you. Resolution Sup SR",1.0,"@513422 Hi, please feel free to reach out when available. We would be happy to look into the options available to you. Resolution Sup SR",ESCALATE,Customer frustration: manager,2,4,ACCEPTABLE,No clear next step
1849633,"@sprintcare @1647 @125607 says they are not, I trust them. @115911 says they are not, I trust them also. I put a sim card and it says Invalid",DEVICE_OR_UPGRADE,@sprintcare I have no problem talking here. I put a @115911 SIM card and it says Invalid SIM card. @1647 says you should solve that!,@117306 Hey Damian. My name is Keston. I am a resolution Supervisor here at Sprint. Allow me to further assist Please send us a DM. -Keston W,0.5883,@117306 Hey Damian. My name is Keston. I am a resolution Supervisor here at Sprint. Allow me to further assist Please send us a DM. -Keston W,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
62664,@sprintcare Why? My wife did almost 30 minutes ago and y'all still have not responded.  Maybe @ATT would like to have my money.,OTHER,@sprintcare @116447 I got a call 30 minutes ago 8:50pm EST. No resolution from your end. Call disconnected no calls back,@239254 Hey Jon! Team @116447 will contact you shortly.,0.3648,@239254 Hey Jon! Team @116447 will contact you shortly. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2335070,"@sprintcare The call center was useless, but a local representative was on top of it, so a peaceful resolution was reached. I've had good experience in my many years of sprint, so it just hit me harder to suddenly be screwed",CALLING_ISSUE,@sprintcare We've become good friends . ( seriously ones now on my flag football team) 👍👍,@742059 Have you been to a corp repair store to have them troubleshoot the issue?,0.2277,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2741044,@sprintcare Sorry to so long to respond I have to wait till my wife gets home to use her tablet cuz her Note 8 ain't working either on Twitter sense the update!,OTHER,@sprintcare No you are not sorry,@524444 We are sorry about that.,0.3005,@524444 We are sorry about that. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1795681,@sprintcare We just have walked this road together so much,OTHER,"@sprintcare Washington Road and Owen's Road. 30809. However, I get readings like this all over the city.","@754149 Hi! Let's check on that service. Please, provide us your nearest cross streets and ZIP code. -ED",0.5261,"@754149 Hi! Let's check on that service. Please, provide us your nearest cross streets and ZIP code. -ED",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
2579461,@sprintcare #thelinkwasmeantforsomeoneelse,OTHER,@sprintcare More than once or not.,"@428353 We understand, we're all excited about the amazing iPhone X. Please allow us a moment. Our website is still under maintenance. - RC",1.0,"@428353 We understand, we're all excited about the amazing iPhone X. Please allow us a moment. Our website is still under maintenance. - RC",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2871762,"@sprintcare Look into Acct: 354510670. We returned the phone that day and a month later call to dispute the bill for $900, stay on the line over and hour and come to find out the store hasn’t communicated the return!? Unacceptable! Store: 79405 Hwy 111 La Quinta, CA 92253",CALLING_ISSUE,@sprintcare 704-277-3102. I was a NEW customer for exactly 7 days. Returned the NEW phone device back to the store. Emply never returned the phone back.,"@124215 We can look into it, what would've been the number?",0.2276,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2451802,@sprintcare Nevermind 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻 https://t.co/DmtSRmKuta,DM_OR_FOLLOW_UP,@sprintcare nevermind. It's back working now. Guess there was an outage last night. Thanks.,@229247 Someone will contact you to discuss your connectivity concerns today 12/01/17. https://t.co/rMApsV8PQY,0.6177,@229247 Someone will contact you to discuss your connectivity concerns today 12/01/17. https://t.co/rMApsV8PQY,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
2104717,@sprintcare Oh ok so can I️ trade it in for the iPhone x?,DEVICE_OR_UPGRADE,"@sprintcare Oh, I have an earful for you.","@180219 Hi Olivia, this isn't what we like to hear from customers. What issues are you experiencing? Let us know! -RL",0.4835,"@180219 Hi Olivia, this isn't what we like to hear from customers. What issues are you experiencing? Let us know! -RL Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1716980,@sprintcare Done,OTHER,@sprintcare 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂fuckyøu😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",1.0,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
1760910,@sprintcare Unable to verify identity,OTHER,@sprintcare I am unable to call@into customer service,"@532084 Hello Richard, how can we help you today?",0.4918,"@532084 Hello Richard, how can we help you today? Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2972512,@sprintcare I went to a corporate Sprint store and he said he couldn't do it. I have to mail it back and reorder it.,PLAN_OR_PRICING,@sprintcare Went to the restroom,"@583337 Hello there! We tried contacting you. However, We were unable to get onto you. Please send us a DM, so that we can further assist you. - KP",0.3506,"@583337 Hello there! We tried contacting you. However, We were unable to get onto you. Please send us a DM, so that we can further assist you. - KP Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1551924,"@sprintcare For some reason you guys ask for my Sprint ""pin"" which I have, but you guys need the last 4 of my ... https://t.co/n2AYxKYP9h",OTHER,@sprintcare You guys need to look into this.,"@439170 Excuse me, but have you been helped? Its almost as if you are not being responded to. 1/2 - Resolution SUP NN",0.3998,"@439170 Excuse me, but have you been helped? Its almost as if you are not being responded to. 1/2 - Resolution SUP NN Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1292530,"@sprintcare We have now tried 3 Times to get this accomplished, to no avail, only to be told fraud management blocked upgrades on my account? FOR WHAT?!",ACCOUNT_OR_SECURITY,@sprintcare I️ have tried,"@596582 Please go this route, if you would like for us to access your account, please DM us so that I can send you a link. -MB",0.3317,"@596582 Please go this route, if you would like for us to access your account, please DM us so that I can send you a link. -MB Please verify the specific account details before sending.",ESCALATE,Sensitive or urgent issue: fraud,2,4,ACCEPTABLE,Weak acknowledgement/help; Missing security guidance
849042,@sprintcare This is not good enough. This is us trying to reach someone. What link that shows your hurricane operations.,OTHER,@sprintcare I'm good now,"@175886 Thanks for reaching out, I'd like to help. Please send us a Direct Message, so that we can further assist you. -MM",0.4515,"@175886 Thanks for reaching out, I'd like to help. Please send us a Direct Message, so that we can further assist you. -MM Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2507070,"@sprintcare It doesn’t tell me what I need to know, if you have someone that could contact me that’d be great.",GENERAL_FEEDBACK,@sprintcare Something doesn’t add up there,@275166 Find out the status of your order at https://t.co/hqOnhxrGCa. by entering the order number listed in your confirmation email. -AC,0.3666,@275166 Find out the status of your order at https://t.co/hqOnhxrGCa. by entering the order number listed in your confirmation email. -AC Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
1696206,@sprintcare Your customer service sucks,CUSTOMER_SERVICE,@sprintcare @268860 Your customer service sucks either way,"@268860 Hey there! Are you a Sprint customer? If you are, please allow us to assist you. Send us a DM. -  EH https://t.co/rMApsV8PQY",0.7897,"@268860 Hey there! Are you a Sprint customer? If you are, please allow us to assist you. Send us a DM. -  EH https://t.co/rMApsV8PQY",ESCALATE,Customer frustration: sucks,3,4,GOOD,Meets basic support-reply criteria
2697389,@sprintcare Yes my phone is running slow due to the service. My device is 4G LTE and it's running 3G,MOBILE_DATA_ISSUE,@sprintcare My phone running slow can i get 25% off next bill ???,@454572 Sounds like something we should look into. What's going on? -JT,0.5697,@454572 Sounds like something we should look into. What's going on? -JT,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
2556134,"@sprintcare Yes, it says “We have shipped your order” the order number is DM14-O-32947069",SHIPPING_OR_ORDER,@sprintcare Order number : or-trtm-843047797,"@227681 We understand, have you try to call the order department to see what happened with it? -JG.",0.4449,"@227681 We understand, have you try to call the order department to see what happened with it? -JG. Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
2928267,@sprintcare Gotta be quicker than that https://t.co/Iu0NdfQSey,OTHER,@sprintcare Ohhhhhhh you gotta be quicker then that 🎣🎣🎣,@343814 Hello I am here to help and would like to get your issue resolved today . How can I assist you -FR,0.8201,@343814 Hello I am here to help and would like to get your issue resolved today . How can I assist you -FR,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1667798,@sprintcare Really? Because I have dropped texts and really really slow LTE,MOBILE_DATA_ISSUE,@sprintcare Really really hoping that Lucky someone is me👏,@682509 And we're going to contact them individually for let them know the great news. Stay tuned! :D (2/2) - CE,0.5711,@682509 And we're going to contact them individually for let them know the great news. Stay tuned! :D (2/2) - CE,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
799075,@sprintcare How can we do so? My only purpose for being up in the middle of the night was to preorder and the site would not allow me to #iphonex,DEVICE_OR_UPGRADE,"@sprintcare @116447 Just did, now waiting back on you. 3 hours now, I truly hope your CEO isn't snoozing away in the middle of the night while all this is happening.",@428680 Team @116447 can help! We want to make sure everything is right! DM contact info so that we can take a closer look.,0.315,@428680 Team @116447 can help! We want to make sure everything is right! DM contact info so that we can take a closer look. Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
214343,@sprintcare I have and you guys keep sending me a link to download instead... and why can't I ever just call *2 to reach a rep these days?,CALLING_ISSUE,@sprintcare How about you guys call me,"@189560 Please send us a Direct Message, so that we can further assist you. -AL",0.378,"@189560 Please send us a Direct Message, so that we can further assist you. -AL Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1318536,"@sprintcare Look at the pic, it won’t let me input my info! And it keeps going back to your crash page",OTHER,@sprintcare Nothing but the crash page!,@315822 I apologize for any inconvenience cause by these issues. Let me know if you are able to order this time. - DW,0.5044,@315822 I apologize for any inconvenience cause by these issues. Let me know if you are able to order this time. - DW,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2603806,@sprintcare Can’t wait to get Hulu and watch shows on my iPhone X,DEVICE_OR_UPGRADE,@sprintcare Wait how do i get Hulu for free??,@628642 Glad you are enjoying Hulu! Thank you for the positive feedback and for being a loyal customer,0.6491,@628642 Glad you are enjoying Hulu! Thank you for the positive feedback and for being a loyal customer,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
2357571,@sprintcare No problem I give credit where credit is due!,OTHER,"@sprintcare You can’t, that’s the problem",@330038 Hey! How can we be of assistance? -AL,0.6031,@330038 Hey! How can we be of assistance? -AL,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
2468454,"@sprintcare My bad it took me so long, I only have one bar...all the time",OTHER,@sprintcare I've been Dining with Sprint Care all day. No resolution but at least it took a long time.,@327575 Hi there! What issues are you having? We'd like to assist you. -RL,0.4275,@327575 Hi there! What issues are you having? We'd like to assist you. -RL Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1200419,"@sprintcare @402056 Customer service issues, probably.",CUSTOMER_SERVICE,@sprintcare If you have Sprint you always have service issues.,Hey. I see you're having service issues. How long has this been happening? Anyone else affected? Is it in multiple locations? - DW,0.5287,Hey. I see you're having service issues. How long has this been happening? Anyone else affected? Is it in multiple locations? - DW,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
1390793,@sprintcare Both here in Boston &amp; NYC,OTHER,@sprintcare Sprint store could not activate either. They said goto Apple store. What if I didn’t live in NYC?!,@478975 Please keep us posted as to the outcome of your visit. Sprint Cares! -  CF,0.3237,@478975 Please keep us posted as to the outcome of your visit. Sprint Cares! -  CF Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1615355,@sprintcare @495430 Naw we need money off our bill.!!!,BILLING_CHARGES,@sprintcare Naw just me,@683380 Hello there! How long has this been happening? Is this affecting anyone else around you? - AA,0.3892,@683380 Hello there! How long has this been happening? Is this affecting anyone else around you? - AA Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
880034,@sprintcare I was in there trying  to get some prices..thinking of leaving @115725,PLAN_OR_PRICING,@sprintcare I think you misunderstand. I'm thinking of leaving @115725 for @115714.,"@408913 Wow! Why would you want to leave our Sprint family. Please send us a DM, so that we can further assist you. We're here to help. -SJ",0.6201,"@408913 Wow! Why would you want to leave our Sprint family. Please send us a DM, so that we can further assist you. We're here to help. -SJ",ESCALATE,Customer frustration: leaving,3,4,GOOD,Meets basic support-reply criteria
619817,@sprintcare I test it one min and it works. Next min it won’t work at all. U guys have a serious issue in the network https://t.co/9aeht0IQ13,NETWORK_COVERAGE,@sprintcare It's been doing this for 3 min now.....and everything has been wiped from my browser..... https://t.co/qTnKqhoXZT,@559380 Please clear your browser's cookies and cache and try to access our webpage again. - JA,0.3232,@559380 Please clear your browser's cookies and cache and try to access our webpage again. - JA Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1328890,"@sprintcare Okay, I feel better thank you!",BILLING_CHARGES,@sprintcare Okay,@411897 thank you for clarifying.  Please give me a moment to check into this for you. -Felicia R,0.5643,@411897 thank you for clarifying.  Please give me a moment to check into this for you. -Felicia R,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1619516,"@sprintcare No ya suck, I’m switching to @ATT",OTHER,@sprintcare Ya seguí💮,"@316467 Por favor, siganos en @sprintcare para que podamos responder sus mensajes. -EF",0.6646,"@316467 Por favor, siganos en @sprintcare para que podamos responder sus mensajes. -EF",ESCALATE,Customer frustration: switching,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
825689,@sprintcare I’ve already talked to 6 people today who have given me the same run around and have offered no solutions.,OTHER,@sprintcare No I’ve talked to too many people and nothing has been taken care of. Not gonna explain myself anymore,@341772 Hey sammy! Let's get your issue resolved! Send me a DM to better assist you. -BJ https://t.co/rMApsV8PQY,0.4295,@341772 Hey sammy! Let's get your issue resolved! Send me a DM to better assist you. -BJ https://t.co/rMApsV8PQY Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2495551,@sprintcare @115714 @sprintcare ...wht the helll...for last 40 mins....on wait nt sure wht kinda service do you provide????#poorservice https://t.co/NcuCwhvDq5,OTHER,@sprintcare @115714 @sprintcare @115714 any update?,@126484 @115714 Please follow us on Twitter so we can get this issue resolved. We look forward to assisting you. -ES,0.3194,@126484 @115714 Please follow us on Twitter so we can get this issue resolved. We look forward to assisting you. -ES Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1312014,@sprintcare 2 months,OTHER,@sprintcare I only have 5 months left,@310601 Hi! Thanks for your interest in joining us. Click this link https://t.co/tJs25qDY1h 2 learn more about our contract buyout promotion. JE -JE,0.8477,@310601 Hi! Thanks for your interest in joining us. Click this link https://t.co/tJs25qDY1h 2 learn more about our contract buyout promotion. JE -JE,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2095655,@sprintcare There's no reason why my phone should say No Service in an area where I ALWAYS have service and it still hasn't changed,DEVICE_OR_UPGRADE,@sprintcare Service is out all over my area!!,@424975 Hi there. Please let us know why you feel this way. --RB,0.406,@424975 Hi there. Please let us know why you feel this way. --RB Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
377898,@sprintcare ni villa carolina ni carolina pueblo ni valle arriba heights ni villa fontana solo el area del aeropuerto luis muñoz marin,OTHER,"@sprintcare si, en el area de carolina no tengo servicio de ningun tipo","@205672 ¡Saludos! Esta usted experimentando algún tipo de problemas? Si es así, por favor déjenos saber! -MK",0.2846,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2757908,@sprintcare -The things they don’t tell you on ads,OTHER,@sprintcare Already did don’t tell me y’all act just like the call center,@412468 Hey Edmund! I'd like to help you out. Can you shoot us a DM for us to have a little chat? -ResolutionSup DC,0.4111,@412468 Hey Edmund! I'd like to help you out. Can you shoot us a DM for us to have a little chat? -ResolutionSup DC Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
977592,@sprintcare Data...it has been going on honestly for a month or so.,MOBILE_DATA_ISSUE,@sprintcare Data,@580316 @580316 - Are you having issues with data? Voice? Both? -LG,0.5501,@580316 @580316 - Are you having issues with data? Voice? Both? -LG,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
2211085,@sprintcare So what would have happened had I outright bought the phone instead of tried leasing it? Would you have told me then too that I couldn’t use it?,DEVICE_OR_UPGRADE,@sprintcare Yes we took them to a sprint store but they told us they couldn’t do anything because we bought refurb phones,@421399 sprint store and had them check out?,0.2936,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1113466,@sprintcare Really ?  What could you possibly do?  You have to improve your network in Southern NJ,NETWORK_COVERAGE,@sprintcare Really,@724248 Can you please follow us so I can further assist you? - IR,0.431,@724248 Can you please follow us so I can further assist you? - IR Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1827320,@sprintcare @477205 Existing customers with an iPhone 6s Plus that has already pasts 12 months on their lease counts?,DEVICE_OR_UPGRADE,@sprintcare rose gold iphone 6s plus 64gb and it was both imsg and sms,"@577415 Can you provide us with the make and model of your device? Also, Is it iMessage or SMS text messages that were deleted? -KW",0.4615,"@577415 Can you provide us with the make and model of your device? Also, Is it iMessage or SMS text messages that were deleted? -KW Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
2884651,@sprintcare resolve my december bill before you hit my card on Dec 12.    An have that person call me directly when it is resolved.,CALLING_ISSUE,@sprintcare @421236 Was this resolved?,"@421236 Thank you for bringing this to our attention. Let's take a look! Please send us a Direct Message, so that we can further assist you. -KC",0.2615,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2952490,"@sprintcare .....okay and i’m looking through all the steps and again, MY DAD DOES NOT HAVE AN EMAIL NOR WILL HE MAKE ONE TO DO THIS. so what’s my other option? this seems like a lot of work for just getting my own line soooo is it time for me to switch providers? 🤔",OTHER,@sprintcare Okay,@411897 thank you for clarifying.  Please give me a moment to check into this for you. -Felicia R,0.2689,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
954779,@sprintcare @116447 Naw sis just know y’all be lying that’s how y’all get all them customers,OTHER,@sprintcare @116447 Naw... don’t reach out bc the last time y’all “reached out” he didn’t do what he said he would do either!!!,@168107 We apologize for the issues you have experienced. Team @116447 will reach out to you to address your account concerns momentarily.,0.3775,@168107 We apologize for the issues you have experienced. Team @116447 will reach out to you to address your account concerns momentarily. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1739436,@sprintcare Paid my bill today but my phone is still disconnected,BILLING_CHARGES,@sprintcare My phone is not on disconnected,"@181418 Hello! We apologize for the delayed response, what is the error that appear on your screen. -JG.",0.5787,"@181418 Hello! We apologize for the delayed response, what is the error that appear on your screen. -JG.",AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
2975191,@sprintcare im a postpaid customer,OTHER,@sprintcare Shut up @sprintcare im done with you.,"@344884 Hey there, what seems to be the issue? -AS",0.5232,"@344884 Hey there, what seems to be the issue? -AS",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
903113,@sprintcare No. It's an iPhone 7 plus.,DEVICE_OR_UPGRADE,@sprintcare iPhone 7 Plus,"@178499 Hello, Keith! We'd love to help. What type of device do you have? -CD",1.0,"@178499 Hello, Keith! We'd love to help. What type of device do you have? -CD",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
